experiment,environment,env_label,aggregator,agg_label,attack,seed,n_clients,n_byzantine,byz_fraction,reward_mean,reward_std,eval_return_mean,eval_return_std,comm_cost,time_per_round,convergence_round,trust_tpr,trust_fpr,trust_mean_honest,trust_mean_byzantine
simple_tag_v3_multi_krum_normalized_n6_b3_r200_s42,simple_tag_v3,Tag,multi_krum,Multi-Krum,normalized,42,6,3,0.5,0.13948567708333331,0.029211300803019574,1.0,1.0,1.55415817097534,3.398427426815033,0.0,,,,
simple_tag_v3_multi_krum_normalized_n6_b3_r200_s456,simple_tag_v3,Tag,multi_krum,Multi-Krum,normalized,456,6,3,0.5,0.14306640625,0.02659477317785211,3.5,3.774917217635375,1.5434304719078056,1.9204121470451354,0.0,,,,
simple_tag_v3_multi_krum_normalized_n6_b3_r200_s789,simple_tag_v3,Tag,multi_krum,Multi-Krum,normalized,789,6,3,0.5,0.146484375,0.032649593536770403,5.5,2.29128784747792,1.716019155265966,1.9315050840377808,5.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b1_r200_s1024,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,1024,6,1,0.16666666666666666,0.16731770833333337,0.04971418281409505,8.5,3.5,0.8931371043002493,1.9155783176422119,10.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b1_r200_s123,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,123,6,1,0.16666666666666666,0.17073567708333331,0.034854678657755475,5.5,1.118033988749895,0.8696088772751057,3.338938045501709,0.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b1_r200_s42,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,42,6,1,0.16666666666666666,0.15706380208333331,0.02807558215715213,6.75,3.418698582794336,0.8844768819638776,2.8039544105529783,95.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b1_r200_s456,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,456,6,1,0.16666666666666666,0.18196614583333331,0.045953811898059554,3.5,1.8027756377319946,0.9111970496802264,1.942954683303833,25.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b1_r200_s789,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,789,6,1,0.16666666666666666,0.17399088541666666,0.03200177746710555,6.0,2.1213203435596424,0.8045303862508517,1.8744826197624207,20.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b3_r200_s1024,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,1024,6,3,0.5,0.13492838541666669,0.0364884751471314,1.75,2.0463381929681126,0.9482508647614099,1.9202036619186402,0.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b3_r200_s123,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,123,6,3,0.5,0.13948567708333334,0.04427891077889205,0.5,0.8660254037844386,1.3470228001739253,5.613447630405426,0.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b3_r200_s42,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,42,6,3,0.5,0.16210937500000003,0.04006155152635485,4.75,2.947456530637899,1.0677431805156634,2.863128125667572,5.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b3_r200_s456,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,456,6,3,0.5,0.14501953125,0.03044054948838538,4.25,2.947456530637899,0.7976999805732077,1.8943577527999877,20.0,,,,
simple_tag_v3_multi_krum_sign_flip_n6_b3_r200_s789,simple_tag_v3,Tag,multi_krum,Multi-Krum,sign_flip,789,6,3,0.5,0.14078776041666666,0.027252043481202786,3.0,1.8708286933869707,0.8618294892246595,1.9189702153205872,5.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s1024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,1024,6,3,0.5,0.13785807291666666,0.02590448486957354,2.75,1.7853571071357126,1.118184272740282,1.8970601201057433,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s123,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,123,6,3,0.5,0.13102213541666666,0.021218240978070037,1.5,1.6583123951777,1.3718619241013115,4.743391954898835,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s16384,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,16384,6,3,0.5,0.15559895833333331,0.04381370145414385,3.25,1.0897247358851685,1.0391239890400303,1.8971914529800415,5.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s2024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,2024,6,3,0.5,0.15511067708333334,0.030122112130473958,5.0,3.8078865529319543,1.4855120218060183,1.8867454409599305,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s32768,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,32768,6,3,0.5,0.15478515625,0.03802433084922831,6.25,2.277608394786075,1.027836856216807,1.8700418949127198,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s4096,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,4096,6,3,0.5,0.15397135416666669,0.026686753019608822,2.75,1.299038105676658,1.4392608420785997,1.9459473371505738,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s42,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,42,6,3,0.5,0.14013671875,0.05002308418604187,2.0,2.449489742783178,1.170234470607031,4.682304835319519,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s456,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,456,6,3,0.5,0.14274088541666669,0.026530946428039708,1.75,1.7853571071357126,1.0889479005618754,1.9225350618362427,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s789,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,789,6,3,0.5,0.1484375,0.040883654254742864,5.0,2.5495097567963922,1.1243663730500533,1.921533226966858,0.0,,,,
simple_tag_v3_trimmed_mean_adaptive_strategic_n6_b3_r200_s8192,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,adaptive_strategic,8192,6,3,0.5,0.14615885416666669,0.03420138200392979,5.25,3.2691742076555053,1.2758664156741164,1.8863195896148681,15.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s1024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,1024,6,0,0.0,0.20572916666666666,0.04533513114206688,2.75,2.165063509461097,0.7826593180685579,1.916336762905121,5.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s123,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,123,6,0,0.0,0.19075520833333331,0.04481560119368659,3.75,1.0897247358851685,0.7038220548061205,4.742222237586975,0.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s16384,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,16384,6,0,0.0,0.21419270833333331,0.039260025763343157,9.5,2.8722813232690143,0.7143655263201627,1.9119016170501708,30.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s2024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,2024,6,0,0.0,0.15934244791666666,0.03782875629360304,7.5,1.118033988749895,0.7133973931665911,1.9075760960578918,0.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s32768,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,32768,6,0,0.0,0.18310546875,0.040328799557774575,7.25,4.02336923485777,0.7463631570216444,1.9214581370353698,35.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s4096,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,4096,6,0,0.0,0.16927083333333334,0.036828478186799345,6.75,2.8613807855648994,0.7250989806238043,1.8895984649658204,5.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s42,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,42,6,0,0.0,0.17529296875,0.0372187914303153,8.0,2.5495097567963922,0.7497510209166431,4.708076310157776,25.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s456,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,456,6,0,0.0,0.18391927083333334,0.04256114874045583,6.0,2.8284271247461903,0.7738985009247308,2.8639832735061646,15.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s789,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,789,6,0,0.0,0.18180338541666669,0.03127838541016216,4.0,1.0,0.7816317775450592,1.938125729560852,5.0,,,,
simple_tag_v3_trimmed_mean_none_n6_b0_r200_s8192,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,none,8192,6,0,0.0,0.17285156249999994,0.03627622627600191,7.75,2.7726341266023544,0.729313507485547,1.9261430978775025,80.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s1024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,1024,6,3,0.5,0.13330078125,0.04103983815310604,1.0,0.7071067811865476,1.173596874476932,1.8821178793907165,0.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s123,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,123,6,3,0.5,0.13362630208333331,0.04256083752881246,0.5,0.8660254037844386,1.2229351948995557,4.751667857170105,5.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s16384,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,16384,6,3,0.5,0.13948567708333331,0.03953805307880597,2.0,2.449489742783178,1.19477983575307,1.924743640422821,0.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s2024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,2024,6,3,0.5,0.13492838541666666,0.03641580189857315,3.5,2.29128784747792,1.2622050037088441,1.9210453987121583,5.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s32768,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,32768,6,3,0.5,0.15299479166666666,0.04324651775907039,3.5,4.5,1.2084147604907118,1.9373983502388001,0.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s4096,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,4096,6,3,0.5,0.13330078125000003,0.0356957750942384,0.0,0.0,1.2399633431599555,1.956584095954895,0.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s42,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,42,6,3,0.5,0.14062500000000003,0.03921951948392978,4.0,4.242640687119285,1.1652984596737517,4.670864486694336,5.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s456,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,456,6,3,0.5,0.14225260416666666,0.026666892368633063,0.5,0.8660254037844386,1.173676432813078,1.8992483615875244,5.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s789,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,789,6,3,0.5,0.14062499999999997,0.03490214883770888,5.0,3.6742346141747673,1.2158238224755924,1.8838927626609803,15.0,,,,
simple_tag_v3_trimmed_mean_normalized_n6_b3_r200_s8192,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,normalized,8192,6,3,0.5,0.14632161458333334,0.02599024464104164,3.0,2.1213203435596424,1.2201253938647547,1.8800007462501527,5.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s1024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,1024,6,1,0.16666666666666666,0.1591796875,0.03752536622180116,2.5,1.8027756377319946,0.8021367728519169,1.8791742086410523,0.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s123,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,123,6,1,0.16666666666666666,0.16292317708333331,0.03457998175255837,10.0,3.8078865529319543,0.7944192704377391,4.730535650253296,80.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s16384,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,16384,6,1,0.16666666666666666,0.18131510416666666,0.0428539244639232,6.5,0.8660254037844386,0.8315831736869734,1.8837668895721436,40.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s2024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,2024,6,1,0.16666666666666666,0.17138671875,0.041512203010595085,2.5,2.8722813232690143,0.8083826836564905,1.8846650838851928,0.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s32768,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,32768,6,1,0.16666666666666666,0.17268880208333334,0.03817729372224173,5.0,1.224744871391589,0.803846459608461,1.9191625714302063,5.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s4096,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,4096,6,1,0.16666666666666666,0.17236328125000003,0.03471760189257508,5.75,1.299038105676658,0.8027269419377481,1.899716317653656,10.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s42,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,42,6,1,0.16666666666666666,0.16048177083333337,0.035242046640337726,1.75,1.7853571071357126,0.8513628871213035,4.6753681063652035,0.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s456,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,456,6,1,0.16666666666666666,0.16276041666666669,0.03756910949545184,8.25,2.5860201081971503,0.8103567928523345,2.839546012878418,85.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s789,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,789,6,1,0.16666666666666666,0.16341145833333334,0.0273631193797754,4.75,2.384848003542364,0.7621921604631177,1.919777476787567,0.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b1_r200_s8192,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,8192,6,1,0.16666666666666666,0.15152994791666669,0.03482426378369992,4.0,0.0,0.8185864010587682,1.8862570643424987,0.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s1024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,1024,6,3,0.5,0.14388020833333334,0.0357569485116107,3.0,2.1213203435596424,1.0758758589373816,1.8977842926979065,10.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s123,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,123,6,3,0.5,0.13623046875000003,0.03249139851266001,3.25,3.418698582794336,0.9300091522700141,4.741208148002625,15.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s16384,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,16384,6,3,0.5,0.15283203125000006,0.037349526186060814,3.5,3.3541019662496847,0.8622464749986161,1.9136730909347535,15.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s2024,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,2024,6,3,0.5,0.14892578125000003,0.03971987814459538,3.25,1.7853571071357126,1.2314567131467766,1.9239580988883973,5.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s32768,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,32768,6,3,0.5,0.14908854166666669,0.032366004613881505,5.5,2.598076211353316,1.023985479744857,1.8902749180793763,0.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s4096,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,4096,6,3,0.5,0.15364583333333331,0.03983608994994363,1.5,1.118033988749895,1.0919258825267126,1.9464869976043702,5.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s42,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,42,6,3,0.5,0.15673828124999997,0.03286430669104875,3.0,4.123105625617661,1.0747713571619077,4.676172363758087,15.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s456,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,456,6,3,0.5,0.14225260416666669,0.0324722327921335,6.25,1.0897247358851685,0.844859971995572,1.9024458527565002,20.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s789,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,789,6,3,0.5,0.15299479166666666,0.03658309660699557,2.75,2.165063509461097,1.1929257020181534,1.942238163948059,25.0,,,,
simple_tag_v3_trimmed_mean_sign_flip_n6_b3_r200_s8192,simple_tag_v3,Tag,trimmed_mean,TrimmedMean,sign_flip,8192,6,3,0.5,0.150390625,0.03293395799463995,4.75,1.7853571071357126,1.1792152623123777,1.9494879722595215,20.0,,,,
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s1024,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,1024,6,3,0.5,0.13655598958333331,0.024672568053462858,2.25,1.7853571071357126,0.8512348357791026,2.9809638619422913,0.0,0.0,0.0,0.8059663737183556,0.8435040758691403
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s123,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,123,6,3,0.5,0.150390625,0.030057402899710428,3.25,2.384848003542364,1.1406093141240037,5.0448433518409725,10.0,0.0,0.0,0.6976635844959712,0.7078377933332346
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s16384,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,16384,6,3,0.5,0.1474609375,0.03337342712023393,3.75,0.82915619758885,1.3269145682403747,1.9403255343437196,10.0,,,,
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s2024,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,2024,6,3,0.5,0.15169270833333334,0.036862988715864756,3.25,1.6393596310755,1.3962498716366718,1.8855822920799254,15.0,,,,
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s32768,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,32768,6,3,0.5,0.15641276041666669,0.036401249838251215,1.0,1.0,1.1670289722787979,1.9172131896018982,0.0,,,,
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s4096,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,4096,6,3,0.5,0.15071614583333331,0.04236900936905847,3.25,2.48746859276655,1.1658007518512368,1.9412879347801208,0.0,,,,
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s42,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,42,6,3,0.5,0.13623046875,0.02505188961046677,2.25,1.7853571071357126,1.0915336162470648,6.4947979807853695,5.0,0.016666666666666666,0.25,0.577583462177883,0.6671141242937362
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s456,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,456,6,3,0.5,0.15836588541666666,0.05014790804619917,8.5,0.5,0.9550174744276116,2.9798179388046266,65.0,0.0,0.0,0.7472586478928919,0.6513401931466638
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s789,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,789,6,3,0.5,0.14078776041666669,0.03409238291935777,1.5,1.118033988749895,1.4065724470697973,2.973822462558746,5.0,0.0,0.08333333333333333,0.6708772502492398,0.7294307233067847
simple_tag_v3_trust_weighted_adaptive_strategic_n6_b3_r200_s8192,simple_tag_v3,Tag,trust_weighted,HATT (Ours),adaptive_strategic,8192,6,3,0.5,0.14127604166666669,0.024018055658459266,6.0,1.8708286933869707,1.4986575204275483,1.955960714817047,5.0,,,,
simple_tag_v3_trust_weighted_none_n6_b0_r200_s1024,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,1024,6,0,0.0,0.18180338541666669,0.045992707102852325,3.5,2.8722813232690143,0.8165737680760603,3.7565059781074526,70.0,0.0,0.0,0.725207387797423,0.0
simple_tag_v3_trust_weighted_none_n6_b0_r200_s123,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,123,6,0,0.0,0.17822265624999997,0.028783755182010737,3.5,2.958039891549808,0.727565749322223,6.528791737556458,0.0,0.0,0.0,0.7149879988939309,0.0
simple_tag_v3_trust_weighted_none_n6_b0_r200_s16384,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,16384,6,0,0.0,0.22900390625000006,0.04228357748207473,11.0,5.916079783099616,0.7140163023689922,1.8842803835868835,75.0,,,,
simple_tag_v3_trust_weighted_none_n6_b0_r200_s2024,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,2024,6,0,0.0,0.16178385416666663,0.03796332203213664,11.25,4.656984002549289,0.82833669493446,1.9109960436820983,85.0,,,,
simple_tag_v3_trust_weighted_none_n6_b0_r200_s32768,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,32768,6,0,0.0,0.19807942708333331,0.04879854789963706,8.25,9.01041064547005,0.7651580604925212,1.9154250264167785,5.0,,,,
simple_tag_v3_trust_weighted_none_n6_b0_r200_s4096,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,4096,6,0,0.0,0.17708333333333331,0.04080582503081285,7.0,2.7386127875258306,0.729515976156637,1.9595801830291748,10.0,,,,
simple_tag_v3_trust_weighted_none_n6_b0_r200_s42,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,42,6,0,0.0,0.16796874999999997,0.028028837098475597,4.0,2.345207879911715,0.7647823436775449,6.564270746707916,20.0,0.0,0.0,0.7252884373357092,0.0
simple_tag_v3_trust_weighted_none_n6_b0_r200_s456,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,456,6,0,0.0,0.17740885416666669,0.03970153293506012,5.75,4.548351349665063,0.7580987581697827,3.768764889240265,0.0,0.0,0.0,0.7165524667981089,0.0
simple_tag_v3_trust_weighted_none_n6_b0_r200_s789,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,789,6,0,0.0,0.19059244791666669,0.043848453732539996,6.25,2.0463381929681126,0.7371767216568594,3.7426592230796816,5.0,0.0,0.0,0.7149195577762313,0.0
simple_tag_v3_trust_weighted_none_n6_b0_r200_s8192,simple_tag_v3,Tag,trust_weighted,HATT (Ours),none,8192,6,0,0.0,0.17301432291666669,0.025030731809630988,5.75,2.7726341266023544,0.7876893931453438,1.9577803373336793,10.0,,,,
simple_tag_v3_trust_weighted_normalized_n6_b3_r200_s1024,simple_tag_v3,Tag,trust_weighted,HATT (Ours),normalized,1024,6,3,0.5,0.18896484375,0.05519930207860182,4.0,1.224744871391589,0.7513519733679156,2.9765985131263735,40.0,0.0,0.0,0.7303313429178612,0.5119137055487365
simple_tag_v3_trust_weighted_normalized_n6_b3_r200_s123,simple_tag_v3,Tag,trust_weighted,HATT (Ours),normalized,123,6,3,0.5,0.16780598958333331,0.03386785768331999,1.0,1.224744871391589,0.6919694024449753,5.030750417709351,0.0,0.0,0.0,0.7281766717898223,0.5119832331270645
simple_tag_v3_trust_weighted_normalized_n6_b3_r200_s16384,simple_tag_v3,Tag,trust_weighted,HATT (Ours),normalized,16384,6,3,0.5,0.20279947916666669,0.047964365341476974,5.5,2.179449471770337,0.6045718275738007,1.9213168025016785,40.0,,,,
simple_tag_v3_trust_weighted_normalized_n6_b3_r200_s2024,simple_tag_v3,Tag,trust_weighted,HATT (Ours),normalized,2024,6,3,0.5,0.17854817708333334,0.028680491433265648,6.0,1.7320508075688772,0.6491299781997277,1.9413915038108827,20.0,,,,
simple_tag_v3_trust_weighted_normalized_n6_b3_r200_s32768,simple_tag_v3,Tag,trust_weighted,HATT (Ours),normalized,32768,6,3,0.5,0.169921875,0.04003509253692446,3.5,2.8722813232690143,0.6690552543836544,1.9461143493652344,0.0,,,,
simple_tag_v3_trust_weighted_normalized_n6_b3_r200_s4096,simple_tag_v3,Tag,trust_weighted,HATT (Ours),normalized,4096,6,3,0.5,0.18050130208333331,0.026233727795593152,5.5,3.2015621187164243,0.6607676476840771,1.9344683408737182,35.0,,,,
simple_tag_v3_trust_weighted_normalized_n6_b3_r200_s42,simple_tag_v3,Tag,trust_weighted,HATT (Ours),normalized,42,6,3,0.5,0.16715494791666663,0.043530729097339786,4.5,3.3541019662496847,0.6990226883022206,6.51298097372055,5.0,0.0,0.0,0.731425203959371,0.5114862881486476
